raw_hand_source_stamp,raw_hand_frame,raw_hand_valid,raw_hand_x,raw_hand_y,raw_hand_z,raw_hand_qx,raw_hand_qy,raw_hand_qz,raw_hand_qw,confidence_x,confidence_y,confidence_z,confidence_roll,confidence_pitch,confidence_yaw,gesture,gesture_confidence,invalid_reason,source_index,intent_label,primary_axis,cue_stage_index,cue_sweep_subphase,cue_direction_sign
13.507858515,camera_color_optical_frame,1,-0.005612203371,0.047155543736,0.971000046120,0.544539343642,-0.602940240523,0.297189037918,0.501616033760,1.000000000,1.000000000,1.000000000,0.851515682,0.851515682,0.851515682,0,0.0,,375,ROTATION,RY,0,RETURN,-1
13.674982786,camera_color_optical_frame,1,-0.007215663589,0.047302904811,0.975000046310,0.543089412073,-0.611703569271,0.298349986030,0.491792557559,1.000000000,1.000000000,1.000000000,0.852264399,0.852264399,0.852264399,0,0.0,,380,ROTATION,RY,0,RETURN,-1
13.842116117,camera_color_optical_frame,1,-0.007230556600,0.046426517802,0.974000046263,0.539569794071,-0.614038578564,0.302979073572,0.489923200450,0.981078524,0.981078524,0.981078524,0.852703319,0.852703319,0.852703319,0,0.0,,385,ROTATION,RY,0,RETURN,-1
14.009258747,camera_color_optical_frame,1,-0.007230556600,0.047499386243,0.972000046168,0.538691624396,-0.617195984113,0.304789059967,0.485781926305,0.987619048,0.987619048,0.987619048,0.851395575,0.851395575,0.851395575,0,0.0,,390,ROTATION,RY,0,RETURN,-1
14.176410913,camera_color_optical_frame,1,-0.007252896115,0.045714454645,0.972000046168,0.537653945256,-0.618332684756,0.307728063172,0.483628333795,1.000000000,1.000000000,1.000000000,0.853095655,0.853095655,0.853095655,0,0.0,,395,ROTATION,RY,0,RETURN,-1
14.343353987,camera_color_optical_frame,1,-0.007238003105,0.046141692539,0.978000046453,0.541639864548,-0.611123621586,0.303456492452,0.490987101113,0.949720670,0.949720670,0.949720670,0.853357154,0.853357154,0.853357154,0,0.0,,400,ROTATION,RY,0,RETURN,-1
14.510253906,camera_color_optical_frame,1,-0.007319914663,0.045904338154,0.980000046548,0.539948980108,-0.611901027033,0.305208054629,0.490795553552,1.000000000,1.000000000,1.000000000,0.853773333,0.853773333,0.853773333,0,0.0,,405,ROTATION,RY,0,RETURN,-1
14.677163124,camera_color_optical_frame,1,-0.007278958884,0.048187071256,0.988000046927,0.539762366776,-0.609057079117,0.304828448749,0.494758202179,1.000000000,1.000000000,1.000000000,0.853229689,0.853229689,0.853229689,0,0.0,,410,ROTATION,RY,0,RETURN,-1
14.844081163,camera_color_optical_frame,1,-0.007364593694,0.048137950898,0.994000047212,0.539941284246,-0.615960876235,0.307373011676,0.484331952496,1.000000000,1.000000000,1.000000000,0.853867037,0.853867037,0.853867037,0,0.0,,415,ROTATION,RY,0,RETURN,-1
15.011008024,camera_color_optical_frame,1,-0.005774539832,0.046521459556,0.988000046927,0.538873960035,-0.618733270310,0.308240434859,0.481426868513,0.957073171,0.957073171,0.957073171,0.853539504,0.853539504,0.853539504,0,0.0,,420,ROTATION,RY,0,RETURN,-1
